nothing,speciality,language,spec_more,tenure,nothing,nothing,nothing,nothing,nothing,netwage,wage_diff,city,company_size,gender,age,education,english,date,user_agent,nothing,nothing,nothing,nothing,nothing
1,Senior Software Engineer,C#/.NET,,7.5,0,0,5.5,0,0,2100,400,Lviv,Less than 200,m,27,Higher,Average,12/18/12 12:42,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),StackOverflow,2,14,yes,10
1,Software Engineer,Java,,2,0,0,1.5,0,0,1650,900,Kharkiv,More than 1000,m,28,Higher,Average,12/18/12 12:42,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","StackOverflow, HabraHabr",1,12,no,40
1,Junior Software Engineer,C#/.NET,,1.75,0,0,0.75,0,0,1200,400,Kyiv,Less than 200,m,22,Unfinished higher,Average,12/18/12 12:42,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0,"GitHub, StackOverflow, HabraHabr",2,19,no,4
1,Software Engineer,C++,,2,0,0,2,0,0,1000,400,Lviv,Less than 50,m,20,Unfinished higher,Higher than average,12/18/12 12:42,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, StackOverflow, HabraHabr",2,14,no,40
1,Junior QA engineer,0,Manual QA,1,0,0,0.25,0,0,300,0,Simferopol,Less than 50,m,22,Higher,Average,12/18/12 12:42,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0,"GitHub, HabraHabr",0,15,no,20
1,Software Engineer,JavaScript,,2,0,0,0.75,0,0,1000,0,Kyiv,Less than 200,m,21,Unfinished higher,Average,12/18/12 12:43,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, StackOverflow, HabraHabr",3.5,13,no,60
1,Software Engineer,Ruby/Rails,,1.5,0,0,0,0,1,1500,600,Kharkiv,Less than 200,m,24,Unfinished higher,Higher than average,12/18/12 12:43,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, StackOverflow, HabraHabr",1,9,no,10
1,Senior Software Engineer,Java,,5,0,0,0.5,0,0,4000,800,Kyiv,Less than 50,m,26,Higher,Higher than average,12/18/12 12:44,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:17.0) Gecko/20100101 Firefox/17.0,"GitHub, StackOverflow",2,13,yes,16
1,Technical Lead,Ruby/Rails,,4.5,0,0,0.25,0,0,3000,800,Kyiv,Less than 200,m,26,Higher,Average,12/18/12 12:44,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:17.0) Gecko/20100101 Firefox/17.0,,0,18,no,10
1,Technical Lead,C#/.NET,,8,0,0,3,0,0,3100,500,Kyiv,More than 1000,m,31,Higher,Higher than average,12/18/12 12:45,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.95 Safari/537.11","StackOverflow, HabraHabr",2,12,no,20
1,Senior Software Engineer,C#/.NET,,6,0,0,0.75,0,0,2000,0,Kharkiv,Less than 200,m,26,Higher,Average,12/18/12 12:45,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","StackOverflow, HabraHabr",2.5,11,no,15
1,Junior Software Engineer,Ruby/Rails,,1.25,0,0,0,0,1,1000,660,Zaporozhye,Less than 10,m,23,Higher,Average,12/18/12 12:45,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:17.0) Gecko/20100101 Firefox/17.0,"GitHub, StackOverflow, HabraHabr",2,18,yes,100
1,Senior QA engineer,0,Automation QA,5.5,0,0,2.5,0,0,2400,600,Lviv,Less than 10,m,28,Two Higher,Higher than average,12/18/12 12:46,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:17.0) Gecko/20100101 Firefox/17.0,,1,,no,20
1,Senior Software Engineer,Other,,1.5,0,0,1,0,0,740,123,Kharkiv,Less than 10,m,33,Higher,Elementary,12/18/12 12:46,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",,0.5,12,no,50
1,Junior Software Engineer,Java,,1.25,0,0,1.25,0,0,1200,0,Dnipropetrovsk,Less than 1000,m,31,Higher,Average,12/18/12 12:46,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.94 Safari/537.4","StackOverflow, HabraHabr",1,15,no,10
1,Software Engineer,PHP,,5,0,0,2,0,0,1572,0,Kyiv,Less than 200,m,31,Unfinished higher,Average,12/18/12 12:46,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, StackOverflow, HabraHabr",0,10,yes,40
1,Software Engineer,JavaScript,,4.5,0,0,0,0,1,1650,750,Kharkiv,Less than 200,m,22,Unfinished higher,Average,12/18/12 12:46,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.95 Safari/537.11","GitHub, HabraHabr",2.5,11,no,6
1,Senior Software Engineer,C#/.NET,,6.5,0,0,0.75,0,0,2700,500,Kharkiv,Less than 200,m,28,Higher,Higher than average,12/18/12 12:47,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, StackOverflow, HabraHabr",0,16,no,
1,Software Engineer,JavaScript,,4,0,0,3.5,0,0,1000,0,Kharkiv,Less than 1000,m,24,Higher,Lower than average,12/18/12 12:47,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:17.0) Gecko/20100101 Firefox/17.0,"GitHub, StackOverflow, HabraHabr",1.5,16,no,120
1,Team lead,0,,4,0,0,1,0,0,2800,300,Kyiv,Less than 10,m,30,Higher,Higher than average,12/18/12 12:47,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0,HabraHabr,0,14,no,20
1,Software Engineer,Objective-C,,1,0,0,0.25,0,0,900,1500,Dnipropetrovsk,Less than 10,f,29,Two Higher,Average,12/18/12 12:47,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0,"GitHub, StackOverflow",2,11,no,120
1,Project manager,0,,1.25,0,0,1.25,0,0,350,160,Donetsk,Less than 10,m,24,Unfinished higher,Lower than average,12/18/12 12:47,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",HabraHabr,1.25,,yes,80
1,Senior Software Engineer,PHP,,5,0,0,1.5,0,0,1600,0,Kyiv,Less than 50,m,27,Higher,Average,12/18/12 12:48,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0,"GitHub, StackOverflow, HabraHabr",1,20,yes,60
1,Senior QA engineer,0,Automation QA,3.5,0,0,2.5,0,0,2900,400,Kyiv,More than 1000,m,26,Higher,Average,12/18/12 12:48,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0,,2,17,yes,60
1,Software Engineer,Objective-C,,3,0,0,2.5,0,0,2000,500,Simferopol,Less than 50,m,24,Higher,Higher than average,12/18/12 12:48,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/536.26.17 (KHTML, like Gecko) Version/6.0.2 Safari/536.26.17",StackOverflow,1.5,14,yes,14
1,Software Engineer,C#/.NET,,4,0,0,1,0,0,2000,0,Kharkiv,More than 1000,m,26,Higher,Higher than average,12/18/12 12:48,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0,"StackOverflow, HabraHabr",0,16,no,
1,Software Engineer,PHP,,2.5,0,0,1,0,0,1300,300,Kyiv,Less than 50,f,22,Unfinished higher,Higher than average,12/18/12 12:48,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:16.0) Gecko/20100101 Firefox/16.0,"GitHub, StackOverflow, HabraHabr",0,14,no,40
1,Senior Software Engineer,Java,,6,0,0,0.5,0,0,4000,1000,Kyiv,Less than 200,m,26,Higher,Higher than average,12/18/12 12:48,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0,"GitHub, StackOverflow",6,15,no,30
1,Team lead,0,,6,0,0,3.5,0,0,3500,500,Kyiv,Less than 50,m,25,Higher,Average,12/18/12 12:49,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.95 Safari/537.11",StackOverflow,3,14,no,50
1,Senior Software Engineer,PHP,,0,1,0,3.5,0,0,2280,280,Kyiv,More than 1000,m,33,Higher,Higher than average,12/18/12 12:49,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",StackOverflow,2,12,no,20
1,Team lead,0,,7,0,0,5,0,0,1100,100,Kyiv,Less than 50,f,30,Higher,Higher than average,12/18/12 12:49,Mozilla/5.0 (Windows NT 6.1; rv:17.0) Gecko/20100101 Firefox/17.0,,0,16,no,
1,Team lead,0,,0,1,0,4,0,0,3400,600,Odesa,Less than 200,m,37,Two Higher,Advanced,12/18/12 12:49,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/25.0.1359.3 Safari/537.21","StackOverflow, HabraHabr",1,14,no,60
1,Technical Lead,C#/.NET,,7,0,0,3.5,0,0,2700,700,Donetsk,Less than 50,m,28,Higher,Advanced,12/18/12 12:49,Opera/9.80 (Windows NT 6.1; WOW64) Presto/2.12.388 Version/12.11,"StackOverflow, HabraHabr",2,15,no,50
1,Senior Software Engineer,Objective-C,,8,0,0,0.5,0,0,2500,300,Kharkiv,Less than 50,m,34,Higher,Average,12/18/12 12:49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.101 Safari/537.11","GitHub, StackOverflow, HabraHabr",0,15,no,12
1,Software Engineer,PHP,,3,0,0,0.5,0,0,2000,600,Kyiv,Less than 1000,m,25,Higher,Higher than average,12/18/12 12:50,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, StackOverflow, HabraHabr",3.5,21,yes,120
1,Software Engineer,C++,,2.5,0,0,2.5,0,0,1045,500,Kharkiv,Less than 200,m,24,Higher,Average,12/18/12 12:50,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","StackOverflow, HabraHabr",0.5,15,no,20
1,Junior Software Engineer,Java,,1,0,0,1,0,0,800,800,Zaporozhye,Less than 200,m,28,Higher,Advanced,12/18/12 12:50,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, StackOverflow, HabraHabr",0,24,no,60
1,Team lead,0,,8.5,0,0,6,0,0,3500,600,Lviv,Less than 1000,m,30,Higher,Higher than average,12/18/12 12:50,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:17.0) Gecko/20100101 Firefox/17.0,,,,,
1,Senior Software Engineer,SQL,,7,0,0,1,0,0,2600,200,Lviv,More than 1000,m,25,Unfinished higher,Advanced,12/18/12 12:50,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/536.26.17 (KHTML, like Gecko) Version/6.0.2 Safari/536.26.17","GitHub, StackOverflow, HabraHabr",2,20,no,40
1,Software Engineer,C#/.NET,,3,0,0,0.75,0,0,1500,200,Odesa,Less than 50,m,24,Higher,Higher than average,12/18/12 12:50,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, StackOverflow",0.5,14,yes,20
1,Software Engineer,C#/.NET,,1.5,0,0,0,0,1,1000,500,Kharkiv,Less than 200,m,23,Higher,Lower than average,12/18/12 12:50,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),"StackOverflow, HabraHabr",0,17,no,50
1,Software Engineer,C#/.NET,,2.5,0,0,2.5,0,0,1600,500,Kyiv,Less than 10,m,23,Higher,Elementary,12/18/12 12:51,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0,"GitHub, StackOverflow, HabraHabr",0,18,no,10
1,Junior Software Engineer,PHP,,6,0,0,3,0,0,1900,100,Kharkiv,Less than 10,m,27,Higher,Average,12/18/12 12:51,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, StackOverflow, HabraHabr",2,15,no,40
1,Senior Software Engineer,Objective-C,,2.5,0,0,1,0,0,2100,600,Kharkiv,Less than 200,m,24,Higher,Average,12/18/12 12:51,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:17.0) Gecko/20100101 Firefox/17.0,"GitHub, StackOverflow, HabraHabr",1,14,no,30
1,Senior Software Engineer,JavaScript,,2,0,0,1.75,0,0,2650,1150,Kyiv,More than 1000,m,29,Unfinished higher,Average,12/18/12 12:51,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, StackOverflow",2,12,no,20
1,Software Engineer,Delphi,,6,0,0,0.5,0,0,1200,400,Kyiv,Less than 10,m,34,Unfinished higher,Lower than average,12/18/12 12:51,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/25.0.1359.3 Safari/537.21","StackOverflow, HabraHabr",0,14,no,20
1,Senior Software Engineer,PHP,,5,0,0,4,0,0,5000,500,Kyiv,Less than 10,m,26,Unfinished higher,Elementary,12/18/12 12:51,Mozilla/5.0 (Windows NT 5.1; rv:17.0) Gecko/20100101 Firefox/17.0,StackOverflow,0,15,yes,40
1,Software Engineer,Delphi,,8,0,0,1.25,0,0,1200,0,Kharkiv,Less than 1000,m,33,Higher,Lower than average,12/18/12 12:52,Opera/9.80 (Windows NT 6.1) Presto/2.12.388 Version/12.12,"StackOverflow, HabraHabr",2,20,no,20
1,System Admin,0,,7,0,0,7,0,0,800,0,Kharkiv,Less than 1000,m,30,Higher,Average,12/18/12 12:52,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",,2,14,yes,40
1,Software Engineer,C#/.NET,,4.5,0,0,4,0,0,1163,150,Donetsk,Less than 50,m,27,Higher,Average,12/18/12 12:52,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","StackOverflow, HabraHabr",0.25,17,no,30
1,Software Engineer,C#/.NET,,2,0,0,2,0,0,1800,800,Kharkiv,Less than 1000,m,21,Unfinished higher,Average,12/18/12 12:52,Opera/9.80 (Windows NT 6.1; WOW64) Presto/2.12.388 Version/12.11,"StackOverflow, HabraHabr",2,15,no,15
1,System Architect,JavaScript,,8,0,0,0,0,1,5700,2000,Kyiv,Less than 50,m,29,Higher,Advanced,12/18/12 12:53,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, StackOverflow, HabraHabr",2.5,10,no,60
1,Designer,0,,3,0,0,1,0,0,1700,300,Kharkiv,Less than 50,m,24,Higher,Higher than average,12/18/12 12:53,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",,1,14,no,25
1,Senior Software Engineer,C#/.NET,,0,1,0,0.5,0,0,3400,300,Kyiv,Less than 10,m,39,Unfinished higher,Higher than average,12/18/12 12:53,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:17.0) Gecko/20100101 Firefox/17.0,"GitHub, StackOverflow, HabraHabr",0,14,no,60
1,Technical Lead,C#/.NET,,8,0,0,3,0,0,2900,0,Kharkiv,Less than 200,m,29,Higher,Higher than average,12/18/12 12:53,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0,"GitHub, StackOverflow",2,7,yes,16
1,Senior Software Engineer,C#/.NET,,4.5,0,0,2.5,0,0,2091,400,Kharkiv,More than 1000,m,26,Higher,Higher than average,12/18/12 12:54,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/25.0.1359.3 Safari/537.21","GitHub, StackOverflow, HabraHabr",3,11,no,60
1,Software Engineer,C#/.NET,,1.5,0,0,0.25,0,0,1700,800,Kharkiv,Less than 50,m,22,Higher,Lower than average,12/18/12 12:54,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",StackOverflow,2,16,no,20
1,Project manager,0,,3,0,0,5,0,0,3200,0,Kyiv,More than 1000,m,27,Doc Candidate,Higher than average,12/18/12 12:54,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, StackOverflow, HabraHabr",4,12,yes,80
1,Software Engineer,C#/.NET,,2,0,0,0.5,0,0,1800,1000,Kharkiv,Less than 200,m,21,Unfinished higher,Average,12/18/12 12:54,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","StackOverflow, HabraHabr",2,10,no,4
1,Senior Software Engineer,Java,,6,0,0,0.25,0,0,3000,500,Kyiv,Less than 1000,m,30,Higher,Higher than average,12/18/12 12:54,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.96 Safari/537.4",StackOverflow,0.5,19,no,80
1,Technical Lead,PHP,,6.5,0,0,6.5,0,0,2600,400,Kharkiv,Less than 1000,m,29,Higher,Lower than average,12/18/12 12:55,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, HabraHabr",2,17,yes,40
1,Senior QA engineer,0,Manual QA,5.5,0,0,4,0,0,2500,300,Kyiv,Less than 200,m,30,Higher,Higher than average,12/18/12 12:55,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",,1.5,6,no,20
1,Software Engineer,PHP,,1.5,0,0,0.5,0,0,600,150,Nikolaev,Less than 10,m,26,Higher,Lower than average,12/18/12 12:55,Opera/9.80 (Windows NT 6.1; WOW64) Presto/2.12.388 Version/12.11,"StackOverflow, HabraHabr",1,17,no,15
1,Software Engineer,PHP,,5,0,0,1.25,0,0,1300,500,Dnipropetrovsk,Less than 10,m,24,Higher,Lower than average,12/18/12 12:55,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",HabraHabr,1,20,no,5
1,Software Engineer,Python,,2,0,0,2,0,0,1500,150,Kyiv,Less than 10,m,24,Unfinished higher,Average,12/18/12 12:55,Opera/9.80 (X11; Linux i686) Presto/2.12.388 Version/12.11,HabraHabr,0.25,15,no,5
1,Senior Software Engineer,Java,,0,1,0,1,0,0,3000,0,Odesa,More than 1000,m,30,Higher,Average,12/18/12 12:55,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0,,2,23,yes,
1,Junior Software Engineer,C++,,2,0,0,2,0,0,1000,200,Kharkiv,Less than 200,m,21,Unfinished higher,Elementary,12/18/12 12:55,Opera/9.80 (Windows NT 6.1; WOW64) Presto/2.12.388 Version/12.11,,2,7,no,10
1,Junior Software Engineer,C#/.NET,,4.5,0,0,1.5,0,0,1500,500,Kyiv,Less than 50,m,24,Unfinished higher,Lower than average,12/18/12 12:55,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),"StackOverflow, HabraHabr",3,17,no,10
1,Junior Software Engineer,Objective-C,,1,0,0,1,0,0,300,0,Kyiv,Less than 50,m,23,Higher,Average,12/18/12 12:55,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/536.26.17 (KHTML, like Gecko) Version/6.0.2 Safari/536.26.17",,,,,
1,QA engineer,0,Manual QA,2,0,0,2,0,0,1000,0,Kharkiv,Less than 200,f,24,Higher,Average,12/18/12 12:55,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENGB),HabraHabr,0,16,yes,10
1,Technical Lead,C++,,9,0,0,5.5,0,0,3500,0,Kyiv,Less than 50,m,30,Higher,Advanced,12/18/12 12:56,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, StackOverflow, HabraHabr",1,10,yes,40
1,Software Engineer,Java,,2,0,0,2,0,0,1600,600,Dnipropetrovsk,Less than 1000,m,31,Doc Candidate,Average,12/18/12 12:56,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","StackOverflow, HabraHabr",0,12,no,16
1,Senior Software Engineer,Java,,4,0,0,0.5,0,0,3000,1000,Kyiv,Less than 10,m,26,Higher,Average,12/18/12 12:56,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, StackOverflow, HabraHabr",1,12,no,100
1,Senior QA engineer,0,Manual QA,4,0,0,1.5,0,0,1800,500,Kyiv,Less than 50,f,27,Higher,Average,12/18/12 12:56,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0,HabraHabr,0.5,18,no,1
1,DBA / Data Base Admin,0,,0,1,0,5,0,0,1785,-138,Kyiv,Less than 10,m,36,Higher,Average,12/18/12 12:56,Mozilla/5.0 (Windows NT 5.2; rv:17.0) Gecko/20100101 Firefox/17.0,HabraHabr,1,13,no,25
1,Software Engineer,Java,,1.75,0,0,1.25,0,0,2200,700,Kyiv,Less than 50,m,22,Unfinished higher,Average,12/18/12 12:57,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:16.0) Gecko/20100101 Firefox/16.0,"StackOverflow, HabraHabr",2,16,no,60
1,Senior QA engineer,0,Automation QA,2,0,0,0.75,0,0,2500,1300,Kyiv,Less than 200,m,23,Higher,Higher than average,12/18/12 12:57,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0,"StackOverflow, HabraHabr",0,19,no,40
1,Software Engineer,Java,,7,0,0,0.75,0,0,2000,0,Kyiv,Less than 50,m,25,Higher,Lower than average,12/18/12 12:57,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.11 (KHTML, like Gecko) Ubuntu/12.04 Chromium/20.0.1132.47 Chrome/20.0.1132.47 Safari/536.11","GitHub, StackOverflow, HabraHabr",4,15,yes,3
1,Senior Software Engineer,PHP,,5,0,0,0.5,0,0,2500,1000,Kharkiv,Less than 1000,m,25,Higher,Average,12/18/12 12:57,Mozilla/5.0 (X11; Linux x86_64; rv:16.0) Gecko/20100101 Firefox/16.0,"GitHub, StackOverflow, HabraHabr",3,14,no,80
1,System Admin,0,,0,1,0,0,0,1,3500,1000,Kyiv,Less than 1000,m,32,Higher,Average,12/18/12 12:58,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","StackOverflow, HabraHabr",3,15,no,6
1,Game-Designer,0,,5.5,0,0,1.25,0,0,1800,0,Kyiv,Less than 10,m,31,Higher,Average,12/18/12 12:58,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",,0.25,15,no,20
1,Software Engineer,SQL,,6,0,0,0.25,0,0,2200,700,Kyiv,Less than 200,m,28,Higher,Average,12/18/12 12:58,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0,HabraHabr,0,15,yes,10
1,Software Engineer,C#/.NET,,1.75,0,0,0,0,1,1500,1000,Kharkiv,Less than 50,f,21,Unfinished higher,Average,12/18/12 12:58,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, StackOverflow, HabraHabr",1.75,15,no,3
1,Senior Software Engineer,PHP,,0,1,0,0,0,1,2800,1000,Dnipropetrovsk,Less than 50,m,28,Higher,Higher than average,12/18/12 12:59,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.40 Safari/537.17","GitHub, StackOverflow, HabraHabr",4,16,no,120
1,Junior QA engineer,0,Manual QA,0.75,0,0,0.75,0,0,450,50,Kharkiv,Less than 1000,m,23,Higher,Higher than average,12/18/12 12:59,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",HabraHabr,0,,no,30
1,Software Engineer,C,,5,0,0,1,0,0,3600,1200,Kyiv,Less than 1000,m,26,Higher,Advanced,12/18/12 12:59,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.95 Safari/537.11","GitHub, StackOverflow",3,13,no,20
1,Junior Software Engineer,Java,,1.5,0,0,0.5,0,0,1600,900,Kyiv,Less than 200,m,22,Higher,Lower than average,12/18/12 12:59,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, StackOverflow, HabraHabr",1.5,19,yes,50
1,Senior Software Engineer,Java,,4.5,0,0,1,0,0,3100,100,Kyiv,Less than 200,m,23,Higher,Average,12/18/12 13:00,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","StackOverflow, HabraHabr",5,16,no,40
1,Project manager,0,,0.5,0,0,0,0,1,1000,0,Kharkiv,Less than 10,f,26,Higher,Higher than average,12/18/12 13:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",,0,,no,
1,Senior Software Engineer,C++,,7,0,0,0,0,1,2800,1000,Kyiv,Less than 200,m,30,Higher,Lower than average,12/18/12 13:00,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",HabraHabr,0.5,15,no,20
